"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","dtype","framework","num_models","mode","ConvNet with Global Pooling Benchmark Time.combined.max","ConvNet with Global Pooling Benchmark Time.combined.mean","ConvNet with Global Pooling Benchmark Time.combined.median","ConvNet with Global Pooling Benchmark Time.combined.min","ConvNet with Global Pooling Benchmark Time.combined.std","ConvNet with Global Pooling Benchmark Time.fprop.max","ConvNet with Global Pooling Benchmark Time.fprop.mean","ConvNet with Global Pooling Benchmark Time.fprop.median","ConvNet with Global Pooling Benchmark Time.fprop.min","ConvNet with Global Pooling Benchmark Time.fprop.std","4-layer MLP Benchmark Time.bprop.max","4-layer MLP Benchmark Time.bprop.mean","4-layer MLP Benchmark Time.bprop.median","4-layer MLP Benchmark Time.bprop.min","4-layer MLP Benchmark Time.bprop.std","4-layer MLP Benchmark Time.combined.max","4-layer MLP Benchmark Time.combined.mean","4-layer MLP Benchmark Time.combined.median","4-layer MLP Benchmark Time.combined.min","4-layer MLP Benchmark Time.combined.std","4-layer MLP Benchmark Time.fprop.max","4-layer MLP Benchmark Time.fprop.mean","4-layer MLP Benchmark Time.fprop.median","4-layer MLP Benchmark Time.fprop.min","4-layer MLP Benchmark Time.fprop.std","Conv Layer Benchmark Time.combined.max","Conv Layer Benchmark Time.combined.mean","Conv Layer Benchmark Time.combined.median","Conv Layer Benchmark Time.combined.min","Conv Layer Benchmark Time.combined.std","Conv Layer Benchmark Time.fprop.max","Conv Layer Benchmark Time.fprop.mean","Conv Layer Benchmark Time.fprop.median","Conv Layer Benchmark Time.fprop.min","Conv Layer Benchmark Time.fprop.std","ConvNet with Global Pooling Benchmark Time.bprop.max","ConvNet with Global Pooling Benchmark Time.bprop.mean","ConvNet with Global Pooling Benchmark Time.bprop.median","ConvNet with Global Pooling Benchmark Time.bprop.min","ConvNet with Global Pooling Benchmark Time.bprop.std","MLP Benchmark Time.combined.max","MLP Benchmark Time.combined.mean","MLP Benchmark Time.combined.median","MLP Benchmark Time.combined.min","MLP Benchmark Time.combined.std","MLP Benchmark Time.fprop.max","MLP Benchmark Time.fprop.mean","MLP Benchmark Time.fprop.median","MLP Benchmark Time.fprop.min","MLP Benchmark Time.fprop.std","error"
"pytorch-benchmark-B10-N10-dtypetorch.float16-modescript","finished","-","evolvingfungus","","2023-10-16T18:04:54.000Z","35","","10","torch.float16","pytorch","10","script","0.029699087142944336","0.013399732299149036","0.012969970703125","0.01038503646850586","0.0017138916300609708","0.0052814483642578125","0.0009600322227925062","0.0009305477142333984","0.0008234977722167969","0.00020726457296404988","0.02639985084533691","0.013007964938879011","0.012723922729492188","0.006894111633300781","0.0019424507627263663","0.026656627655029297","0.013279237784445286","0.012980937957763672","0.007144451141357422","0.0019344027386978269","0.0010106563568115234","0.0002712731366045773","0.0002551078796386719","0.00023365020751953125","0.0000654018294881098","0.0004773139953613281","0.00009988355304813012","0.00009775161743164062","0.00009489059448242188","0.000016569354556850158","0.0004773139953613281","0.00009988355304813012","0.00009775161743164062","0.00009489059448242188","0.000016569354556850158","0.024417638778686523","0.012439698912203312","0.01204991340637207","0.009508848190307615","0.001686379429884255","0.00016236305236816406","0.00003489470327622257","0.000034332275390625","0.000032901763916015625","0.000004733448349725222","0.00016236305236816406","0.00003489470327622257","0.000034332275390625","0.000032901763916015625","0.000004733448349725222",""
"pytorch-benchmark-B10-N1-dtypetorch.float16-modescript","finished","-","evolvingfungus","","2023-10-16T18:04:41.000Z","10","","1","torch.float16","pytorch","10","script","0.002894878387451172","0.0018874695524573328","0.001899003982543945","0.0014448165893554688","0.00013312369992490858","0.0011930465698242188","0.0008279502508230507","0.0008473396301269531","0.0006663799285888672","0.00006144183134892955","0.0008332729339599609","0.0004734919057227671","0.0004904270172119141","0.0002765655517578125","0.00010947586270049214","0.0010733604431152344","0.000702816469129175","0.0007243156433105469","0.0004684925079345703","0.00011490574979688972","0.0004246234893798828","0.00022932457795832303","0.00022745132446289065","0.00019121170043945312","0.000021690046196454205","0.0002803802490234375","0.00007532643940066919","0.00007772445678710938","0.00006604194641113281","0.000011809736861323472","0.0002803802490234375","0.00007532643940066919","0.00007772445678710938","0.00006604194641113281","0.000011809736861323472","0.001931905746459961","0.001059519243426621","0.0010609626770019531","0.0007758140563964844","0.00009685618715593591","0.00029015541076660156","0.000047291039663832635","0.000034809112548828125","0.00003337860107421875","0.00001732708369672764","0.00029015541076660156","0.000047291039663832635","0.000034809112548828125","0.00003337860107421875","0.00001732708369672764",""
"pytorch-benchmark-B1-N500-dtypetorch.float16-modescript","finished","-","evolvingfungus","","2023-10-16T18:03:53.000Z","46","","500","torch.float16","pytorch","1","script","0.038094282150268555","0.02407262474298477","0.02324867248535156","0.01792120933532715","0.002589441370218992","0.0019147396087646484","0.000598806596826762","0.0005366802215576172","0.0004763603210449219","0.00015038877609185874","0.036896705627441406","0.0140021787956357","0.012679576873779295","0.007238626480102539","0.003973481245338917","0.037425994873046875","0.014304031617939472","0.012944221496582031","0.007497072219848633","0.0040278504602611065","0.000988483428955078","0.00030185197829268873","0.0002617835998535156","0.00024008750915527344","0.00010179054515901952","0.0002815723419189453","0.00009445452451473102","0.00009322166442871094","0.00009131431579589844","0.000011429265214246698","0.0002815723419189453","0.00009445452451473102","0.00009322166442871094","0.00009131431579589844","0.000011429265214246698","0.03736519813537598","0.023473817855119705","0.022657394409179688","0.016669511795043945","0.0025637701619416475","0.00024819374084472656","0.00004022264329250902","0.000038623809814453125","0.00003719329833984375","0.000007398980415018741","0.00024819374084472656","0.00004022264329250902","0.000038623809814453125","0.00003719329833984375","0.000007398980415018741",""
"pytorch-benchmark-B1-N100-dtypetorch.float16-modescript","finished","-","evolvingfungus","","2023-10-16T18:03:15.000Z","35","","100","torch.float16","pytorch","1","script","0.02123570442199707","0.013268359005451202","0.01294708251953125","0.003464937210083008","0.0014366244431585071","0.002246618270874023","0.0005151331424713135","0.0004942417144775391","0.0004680156707763672","0.0001063200252247043","0.021414756774902344","0.012991240248084068","0.012734651565551758","0.006935358047485352","0.0015181939816102386","0.02169013023376465","0.013269093818962574","0.013002157211303713","0.007216215133666992","0.00151121208909899","0.004537820816040039","0.0002778527850750834","0.0002593994140625","0.0002410411834716797","0.00014633440878242254","0.0004630088806152344","0.00009471845987718552","0.00009250640869140624","0.00009059906005859376","0.000013732070328842385","0.0004630088806152344","0.00009471845987718552","0.00009250640869140624","0.00009059906005859376","0.000013732070328842385","0.020760536193847656","0.012753226794302464","0.012442350387573242","0.0025827884674072266","0.0014475862262770534","0.00035119056701660156","0.00003911733801942319","0.00003790855407714844","0.00003647804260253906","0.00001040206007019151","0.00035119056701660156","0.00003911733801942319","0.00003790855407714844","0.00003647804260253906","0.00001040206007019151",""
"pytorch-benchmark-B1-N50-dtypetorch.float16-modescript","finished","-","evolvingfungus","","2023-10-16T18:02:39.000Z","34","","50","torch.float16","pytorch","1","script","0.02399444580078125","0.013278746046125889","0.012987613677978516","0.0030281543731689453","0.0014934508362784982","0.002112388610839844","0.0005138418637216091","0.00049591064453125","0.00046634674072265625","0.0000905264532775618","0.02071213722229004","0.012993047945201395","0.012717723846435549","0.006897687911987305","0.0014457443030551076","0.020972251892089844","0.01327503938227892","0.01298975944519043","0.007172822952270508","0.0014389089774340391","0.0009410381317138672","0.00028199172811582685","0.0002601146697998047","0.00024366378784179688","0.00006632586155319586","0.0002880096435546875","0.00007608723535668105","0.0000782012939453125","0.00006532669067382812","0.000010865795047720894","0.0002880096435546875","0.00007608723535668105","0.0000782012939453125","0.00006532669067382812","0.000010865795047720894","0.023500919342041016","0.012764903716742992","0.01248025894165039","0.002368450164794922","0.0015074856346473098","0.0002276897430419922","0.00004221701601636596","0.0000362396240234375","0.000034332275390625","0.000012251287444087213","0.0002276897430419922","0.00004221701601636596","0.0000362396240234375","0.000034332275390625","0.000012251287444087213",""
"pytorch-benchmark-B1-N10-dtypetorch.float16-modescript","finished","-","evolvingfungus","","2023-10-16T18:02:26.000Z","10","","10","torch.float16","pytorch","1","script","0.001939535140991211","0.0010915050515905025","0.0011315345764160156","0.0007536411285400391","0.00015360857651103288","0.0012056827545166016","0.0005326962564140558","0.00055694580078125","0.00037741661071777344","0.00007766329508740455","0.0007596015930175781","0.00034026597859337926","0.00032138824462890625","0.0002751350402832031","0.00005631142994388938","0.0009872913360595703","0.0005810186848975718","0.0005621910095214844","0.0004835128784179687","0.00006524481432279572","0.0004134178161621094","0.00024075269175227731","0.000232696533203125","0.0002067089080810547","0.00002277293970109895","0.0003690719604492187","0.00007186174480011687","0.00006771087646484375","0.00006532669067382812","0.000014083507267059758","0.0003690719604492187","0.00007186174480011687","0.00006771087646484375","0.00006532669067382812","0.000014083507267059758","0.001033782958984375","0.0005588087951764464","0.0005726814270019531","0.0003724098205566406","0.00009003068407764658","0.00031828880310058594","0.00004012560748378746","0.000034809112548828125","0.000028133392333984375","0.00001265931950911181","0.00031828880310058594","0.00004012560748378746","0.000034809112548828125","0.000028133392333984375","0.00001265931950911181",""
"pytorch-benchmark-B1-N1-dtypetorch.float16-modescript","finished","-","evolvingfungus","","2023-10-16T18:02:14.000Z","10","","1","torch.float16","pytorch","1","script","0.0038099288940429688","0.0011741840280592442","0.00124359130859375","0.0008473396301269531","0.00020733667770400643","0.0013651847839355469","0.0004828302771784365","0.0004608631134033203","0.0003991127014160156","0.00005777588376076892","0.0030841827392578125","0.0004890127456746995","0.0004954338073730469","0.0002872943878173828","0.00010003084753407164","0.0033004283905029297","0.0007120762020349503","0.0007164478302001953","0.0004935264587402344","0.00010468471009517089","0.00061798095703125","0.0002230634709121659","0.0002191066741943359","0.00020241737365722656","0.000024885026505216956","0.00028443336486816406","0.00007501769141526893","0.00007390975952148438","0.00006532669067382812","0.000011839724720630327","0.00028443336486816406","0.00007501769141526893","0.00007390975952148438","0.00006532669067382812","0.000011839724720630327","0.003104209899902344","0.0006913538090884686","0.0007867813110351562","0.0004224777221679687","0.00019303458975628016","0.0005178451538085938","0.000035782337363343686","0.000033855438232421875","0.000027418136596679688","0.000019432858607615344","0.0005178451538085938","0.000035782337363343686","0.000033855438232421875","0.000027418136596679688","0.000019432858607615344",""
"pytorch-benchmark-B100-N500-dtypetorch.float16-modetrace","finished","-","evolvingfungus","","2023-10-16T18:01:41.000Z","30","","500","torch.float16","pytorch","100","trace","","","","","","","","","","","","","","","","","","","","","","","","","","0.021755695343017575","0.012722947634756563","0.019242286682128903","0.00008559226989746094","0.009102128446102142","0.021755695343017575","0.012722947634756563","0.019242286682128903","0.00008559226989746094","0.009102128446102142","","","","","","0.0016307830810546875","0.0006810343475081027","0.00003910064697265625","0.00002956390380859375","0.0006948080263100564","0.0016307830810546875","0.0006810343475081027","0.00003910064697265625","0.00002956390380859375","0.0006948080263100564","CUDA out of memory. Tried to allocate 18.69 GiB. GPU 0 has a total capacty of 47.51 GiB of which 5.30 GiB is free. Including non-PyTorch memory, this process has 42.20 GiB memory in use. Of the allocated memory 31.37 GiB is allocated by PyTorch, and 10.30 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting max_split_size_mb to avoid fragmentation.  See documentation for Memory Management and PYTORCH_CUDA_ALLOC_CONF"
"pytorch-benchmark-B100-N100-dtypetorch.float16-modetrace","finished","-","evolvingfungus","","2023-10-16T17:51:58.000Z","581","","100","torch.float16","pytorch","100","trace","0.5526933670043945","0.4582140445709229","0.4624145030975342","0.41050291061401367","0.019428692758083344","0.0092315673828125","0.0029757118318229914","0.002908468246459961","0.002292394638061523","0.00041885237442329526","0.33960533142089844","0.10827771574258804","0.0967276096343994","0.0658118724822998","0.024915361776947975","0.3405270576477051","0.10872672498226166","0.09727764129638672","0.0662388801574707","0.024931510910391808","0.0015091896057128906","0.00044902300578542054","0.0004405975341796875","0.0002753734588623047","0.0001195357326650992","0.004053831100463867","0.002538805827498436","0.003833293914794922","0.0001003742218017578","0.0017868144204840064","0.004053831100463867","0.002538805827498436","0.003833293914794922","0.0001003742218017578","0.0017868144204840064","0.5499136447906494","0.45523834228515625","0.4594695568084717","0.4069933891296386","0.019412750378251076","0.0005145072937011719","0.00014888572331983596","0.00003600120544433594","0.000029325485229492188","0.0001401421322952956","0.0005145072937011719","0.00014888572331983596","0.00003600120544433594","0.000029325485229492188","0.0001401421322952956",""
"pytorch-benchmark-B100-N50-dtypetorch.float16-modetrace","finished","-","evolvingfungus","","2023-10-16T17:47:25.000Z","271","","50","torch.float16","pytorch","100","trace","0.2682685852050781","0.2241916656494141","0.2145557403564453","0.20001912117004397","0.01853051222860813","0.00954747200012207","0.002809693571180105","0.002779722213745117","0.0022127628326416016","0.0005471204058267176","0.09346389770507812","0.03389996290206909","0.03973746299743652","0.012847423553466795","0.017368841916322708","0.09390044212341309","0.0342116579413414","0.04000353813171387","0.013196945190429688","0.017357666045427322","0.001358747482299805","0.00031169390422292054","0.00028061866760253906","0.00024127960205078125","0.00007984220428625122","0.002005338668823242","0.0012527756625786424","0.001895427703857422","0.00010013580322265624","0.0008654500707052648","0.002005338668823242","0.0012527756625786424","0.001895427703857422","0.00010013580322265624","0.0008654500707052648","0.2649497985839844","0.22138196229934692","0.2117140293121338","0.19698357582092285","0.01853746362030506","0.00028634071350097656","0.00011745476513169706","0.0000362396240234375","0.00003409385681152344","0.00010155775817111136","0.00028634071350097656","0.00011745476513169706","0.0000362396240234375","0.00003409385681152344","0.00010155775817111136",""
"pytorch-benchmark-B100-N10-dtypetorch.float16-modetrace","finished","-","evolvingfungus","","2023-10-16T17:46:19.000Z","64","","10","torch.float16","pytorch","100","trace","0.0662837028503418","0.04091032594442368","0.03891253471374512","0.03732109069824219","0.004421682562679052","0.00967264175415039","0.003798325080424547","0.0035440921783447266","0.003050565719604492","0.0006097453297115862","0.026351451873779297","0.0130594614893198","0.012702465057373049","0.008724451065063477","0.0016345150070264935","0.026624202728271484","0.013323714956641195","0.012953519821166992","0.009144783020019531","0.001630963757634163","0.0008254051208496094","0.00026425457326695323","0.00024437904357910156","0.00023031234741210935","0.00006666781700914726","0.0004565715789794922","0.00018111872486770153","0.00010395050048828124","0.00009822845458984376","0.0000922308026929386","0.0004565715789794922","0.00018111872486770153","0.00010395050048828124","0.00009822845458984376","0.0000922308026929386","0.06093859672546387","0.037112001329660416","0.03527235984802246","0.0318295955657959","0.004177956376224756","0.0003025531768798828","0.000036704062949866056","0.00003600120544433594","0.00003457069396972656","0.000008651165444462094","0.0003025531768798828","0.000036704062949866056","0.00003600120544433594","0.00003457069396972656","0.000008651165444462094",""
